Unnamed: 0,order_id,review_id,review_comment_title_en,review_comment_message_en,review_text_combined,sentiment,sentiment_score,primary_topic,topics,classification_reason
19944,c56bbf34e57026ecc783dc5db2ad1e69,4d33aa42762112d6d5d460cd031b1fb7,Not Available,I do not recommend! Everything was fine with the purchase and 2 days before the delivery date they informed me that they did not have the product in stock. To this day I have not received the money back and not even the voucher (2 months already).,I do not recommend! Everything was fine with the purchase and 2 days before the delivery date they informed me that they did not have the product in stock. To this day I have not received the money back and not even the voucher (2 months already).,Negative,-0.154,Delivery Delay,"Delivery Delay, Return/Refund, Positive Experience",Negative sentiment; mentions 'have not received' related to delivery delay.
19947,02f2f6063eb01b5e6e29bda347635389,85fdf2e27a4627613ec12f21368699f5,Not Available,"congratulations, I hope to make other purchases.","congratulations, I hope to make other purchases.",Positive,0.778,Positive Experience,Positive Experience,Positive sentiment; mentions 'congratulations' related to positive experience.
19948,d14704bf551588cc4acea3368cafe62b,8df60d42c02c6f693479557aa233cbca,Not Available,"I ordered the product in vanilla flavor, it came with chocolate, and the bcaa didn't come.","I ordered the product in vanilla flavor, it came with chocolate, and the bcaa didn't come.",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
19951,d753cc3a7de44e6e899104d5c130d857,22b68aa0ff01d68be12e378f92cc44f0,Not Available,very good nothing to complain,very good nothing to complain,Positive,0.649,Positive Experience,Positive Experience,Positive sentiment; mentions 'very good' related to positive experience.
19952,682bc14ace7856a832cef3a783e4886a,48c29e6142af56056a727e96bdf8fc35,Excellent,Not Available,Excellent - Not Available,Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
19954,3d00fba40b3bbf3283c4f21e9129d855,5ad8102a42cdec3fe1833700aee79ef7,Not Available,Delivery took too long.,Delivery took too long.,Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'took too long' related to delivery delay.
19956,f945e05012cd4dcbf844fde15c96df3f,38316bf7508d09c8e599aa63603c8bee,Not Available,"Product delivered accurately, thank you for your attention","Product delivered accurately, thank you for your attention",Positive,0.361,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
19960,a713bcbeca6421f5c01ea32964ac2b94,3d7b2ad648d151535be1921548c59c54,Not Available,I really liked your customer service,I really liked your customer service,Positive,0.475,Customer Service,Customer Service,Positive sentiment; mentions 'customer service' related to customer service.
19963,488d5fc485f4624acb8132918763416c,50d0364ba56498addb3487d3c232b06a,Excellent,"I really like shopping on your site, I'm always happy.
Thanks","Excellent - I really like shopping on your site, I'm always happy.
Thanks",Positive,0.92,Positive Experience,Positive Experience,"Positive sentiment; mentions 'excellent, happy' related to positive experience."
19964,c5ee827414d58af8ca34c4911be51911,9677ccca1bc86c9cbfe723685fd26cb1,Not Available,"All right, great product, I received it before the deadline, satisfied with my purchase. Thank you baratheon, congratulations for the agility in delivering the product. I recommend product and store. Nothing to complain.","All right, great product, I received it before the deadline, satisfied with my purchase. Thank you baratheon, congratulations for the agility in delivering the product. I recommend product and store. Nothing to complain.",Positive,0.951,Positive Experience,"Delivery Speed, Positive Experience","Positive sentiment; mentions 'congratulations, great, recommend' related to positive experience."
19965,cfc1cc329b18565c0bdb4aa77d042c93,9341eee5faf85eae346bf98ec0075ece,honest seller.,"Original product, delivery on time.","honest seller. - Original product, delivery on time.",Positive,0.681,Delivery Speed,"Delivery Speed, Seller Service",Positive sentiment; mentions 'on time' related to delivery speed.
19967,280fcdddcf237df99402868a09cf8f0b,5f73118bc1072ee8428464e6cd153ac1,Not Available,"I really liked the merchandise, the sellers are eelelente","I really liked the merchandise, the sellers are eelelente",Positive,0.475,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
19970,a512132380fbd3ae24feca8ee9512efa,6217fb5bbfd21073a74bce0d81e7e47b,Not Available,"2 units were bought and only one came, I sent 4 emails to the seller and so far no response","2 units were bought and only one came, I sent 4 emails to the seller and so far no response",Negative,-0.357,Seller Service,Seller Service,Negative sentiment; mentions 'seller' related to seller service.
19972,10dbf624025382febb06e31b68ddd3c2,0f4a6f5adb25ce2011b98ae20a939d57,Not Available,I bought 2 frontline combos and only 1 came.,I bought 2 frontline combos and only 1 came.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
19974,131c6bd0b11c3fc93c3c8dbe45f317e6,ceebb36daa7e066b3fb4c9f15a3a9506,Bad supplier.,"Order of 03 scales.....after delay in delivery...I received only 01 scale...Invoice erased in quantity.....total bad faith.....
I'm canceling a purchase with the card administrator....","Bad supplier. - Order of 03 scales.....after delay in delivery...I received only 01 scale...Invoice erased in quantity.....total bad faith.....
I'm canceling a purchase with the card administrator....",Negative,-0.758,Delivery Delay,Delivery Delay,Negative sentiment; mentions 'delay' related to delivery delay.
19975,effbc2be1e2eda5f0250adc2f307f346,1e160316b71327c4c8ec41c680bc74bb,highly recommended,arrived very quickly,highly recommended - arrived very quickly,Positive,0.272,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
19976,860e7b15d9daf5ec2b4357fb6cb57f43,4f058f79427c719b0b603b7cad80c48d,FAKE PRODUCT,"Cheap product sold on a camel for 20 reais , came without the quality cello , without the watch 's tag and manual , it came in a simple box and not the original casio black one","FAKE PRODUCT - Cheap product sold on a camel for 20 reais , came without the quality cello , without the watch 's tag and manual , it came in a simple box and not the original casio black one",Negative,-0.7,Product Quality,"Price/Value, Product Quality",Negative sentiment; mentions 'quality' related to product quality.
19979,d4c17074d3c22044f71a0faa32f99564,ca5d82fcf9beaa71384240a0128108da,Not Available,"the product I received was not the monica grid, they sent me another grid, justifying that the other one was defective, I could have sent it back but with my son I was waiting anxiously","the product I received was not the monica grid, they sent me another grid, justifying that the other one was defective, I could have sent it back but with my son I was waiting anxiously",Negative,-0.511,Product Condition/Damage,Product Condition/Damage,Negative sentiment; mentions 'defective' related to product condition/damage.
19980,c15e9447787185951cc99a3f69a8f7dc,920970aca78a3acdd17120ca828de304,Not Available,"In the end, the deadline ended up being 30 days, much longer than advertised.","In the end, the deadline ended up being 30 days, much longer than advertised.",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
19981,c85f8d62f0ff14b199c3d6ea33e571ad,ceffdeb8c75457b0668946041bc08adf,Not Available,good bargain,good bargain,Positive,0.572,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
19982,d849519c380fc7427ba88fc312ade389,a6b0a15e1bd9a39d4b8ebca93d0d0e40,Not Available,"I didn't receive the product.
I asked on the website (stark) and got no response.","I didn't receive the product.
I asked on the website (stark) and got no response.",Negative,-0.296,Delivery Delay,Delivery Delay,Negative sentiment; mentions 'didn't receive the product' related to delivery delay.
19983,15a67f90313578833383de224d57675b,d0488f1b7621ce2bf717afac266f73ac,Not Available,"I am satisfied with the purchase, continue like this with this service, you only have to win","I am satisfied with the purchase, continue like this with this service, you only have to win",Positive,0.844,Positive Experience,Positive Experience,Positive sentiment; mentions 'satisfied' related to positive experience.
19984,a584b62631198e44d1a2bedba0a15dda,32cd863a8d5644cf64999f7272c7bdd8,Not Available,"I received the product correctly, before the deadline and without any divergence.","I received the product correctly, before the deadline and without any divergence.",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
19985,9cd81410d5ea20ed0a63e263e018be5b,fe6621ce8b517a32f5dc5ba0d44acd02,Not Available,very good,very good,Positive,0.493,Positive Experience,Positive Experience,Positive sentiment; mentions 'very good' related to positive experience.
19987,02dcfbe3274b16820a9fca74c156dc9a,6da4d57cbd97c7b665169913c92493f7,Not Available,"Very beautiful in person, it's even pity to play with it and stop decorating.","Very beautiful in person, it's even pity to play with it and stop decorating.",Positive,0.493,Positive Experience,Positive Experience,Positive sentiment; mentions 'beautiful' related to positive experience.
19990,82919647c77d6bdf1f3edba9eab8e1fe,1c672c2fe775ddfe6540dfd1b25ccd2b,Not Available,"It fulfills what it promises, however, the toast that it accuses did not come.","It fulfills what it promises, however, the toast that it accuses did not come.",Positive,0.296,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
19991,f42bfe430d08b71e6057873397dcc741,eb0b347c1b7e5491843abb31c368bf42,Not Available,One of the three chairs I bought is missing.,One of the three chairs I bought is missing.,Negative,-0.296,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
19994,02608b91ec6070ff5fcd4b63dd964232,7494221bb7f6e9012c991b6a10e69394,Not Available,"PRODUCT WITH A GREAT COST BENEFIT, I RECOMMEND THE PURCHASE TO EVERYONE","PRODUCT WITH A GREAT COST BENEFIT, I RECOMMEND THE PURCHASE TO EVERYONE",Positive,0.863,Positive Experience,"Price/Value, Positive Experience","Positive sentiment; mentions 'great, recommend' related to positive experience."
19996,60c5f920621dfaf30c3829088dccfb26,b61f39b8e70b2d10851ac87a03229f9e,Not Available,Excellent! Arrived fast,Excellent! Arrived fast,Positive,0.611,Delivery Speed,"Delivery Speed, Positive Experience",Positive sentiment; mentions 'arrived fast' related to delivery speed.
19997,e886c6890329e3b34b75f755974c4349,54043fa6b286f1ea8eb953287130fbf7,bad product,"Low quality product, ridiculously small size.
I regretted the purchase","bad product - Low quality product, ridiculously small size.
I regretted the purchase",Negative,-0.863,Size/Fit,"Size/Fit, Product Quality",Negative sentiment; mentions 'size' related to size/fit.
20000,cb478ef8997c7e80eaf0bae4ccc02a6d,ed5215c4994acb647f951a8dcc4af9aa,Not Available,"The Product arrived without working, with the batteries out of the product, and to put it in I will have to have it opened with a special key, I have no way of using it","The Product arrived without working, with the batteries out of the product, and to put it in I will have to have it opened with a special key, I have no way of using it",Positive,0.128,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
20001,f2d26951c2a2ed673083eb992ae8aa8a,a6755017a8699d48aed017d57c5a63c8,Not Available,"I bought it, super indicate the order arrived before the deadline","I bought it, super indicate the order arrived before the deadline",Positive,0.599,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
20002,26492946caba5024f4d5e99dbdf4514f,6f6e9652780c49c182c2ac5ec5f60357,Damaged product,Unfortunately I received the product which is a solution for bitten nails with an empty and damaged bottle,Damaged product - Unfortunately I received the product which is a solution for bitten nails with an empty and damaged bottle,Negative,-0.772,Product Condition/Damage,Product Condition/Damage,Negative sentiment; mentions 'damaged' related to product condition/damage.
20004,62fb68c86804042f32e43982f71ebb1d,5a5d362c8809f9b273537ac1a2283301,Not Available,"The length of the screw is longer than the original and was a little out of the wheel, in my opinion it should follow the measurements of the original screws.","The length of the screw is longer than the original and was a little out of the wheel, in my opinion it should follow the measurements of the original screws.",Positive,0.296,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
